,created_at,text,favourites_count,retweet_count,sentiment,polarity
465,7.316666666666666,pa systems pa systems immensely convenient emergency situations wherein everyone must alerted immediately coronavirus corona pasystems pasystem electronicsecurity automation chennai,51,0,neutral,0.0
466,7.316666666666666,easiest way spread covid 19 entire mumbai especially western suburbs will lockdown2 lockdownextention help manner due activities western suburbs especially hotspot covid 19,2067,2,negative,-0.025
467,7.316666666666666,s pathetic absolutely pathetic prayers innocent children affected covid 19 curse markazcovidtsunami singlesource indiafightscorona,23601,0,negative,-0.5
468,7.316666666666666,namamigange ganga doots meerut make small cassation aware peoples towards lockdown2 covid 19 jal,151,0,neutral,0.0
469,7.35,govt outreach rural areas coronaviruslockdown goi says gram panchayats actively taking steps check spread covid 19 rural areas daily sanitization public places shelters amp quarantine centres destitute amp migrants finance food ration needy,295,0,negative,-0.026666666666666665
470,7.366666666666666,107 new covid19 cases mumbai pune district reports 23 including 4 pimprichinchwad 13 thane district 11 nagpur district four malegaon nashik 2each navimumbai vasaivirar 1 panvel corporation ahmednagar chandrapur districts,10921,4,positive,0.13636363636363635
471,7.366666666666666,trs ktr thank valuable wishes make children confident making daughter s birthday special jai hind stayhomestaysafe,123,0,positive,0.4285714285714286
472,7.366666666666666,new video youtubechannel pls watch linkinbio went due medical emergency saw view ourcitykolkata lockdown due coronavirus outbreak shotoniphone,1655,0,negative,-0.02840909090909091
473,7.4,strong message salmankhan calling people jokers pelting stones doctors nurses absolutely justified problem statement born idiots well said beingsalmankhan indiafightscorona lockdown covid19,461,1,positive,0.011111111111111072
474,7.416666666666667,dr s c aggarwal attacked mob moradabad doctors will thrashed dis s gonna treat patients suffering covid please god give us sane minds first will ask safety covid 19 stayhome goons lockdown lockdownextended,187,0,positive,0.25
475,7.433333333333334,masks effective used combination frequent hand cleaning alcohol based hand rub soap water wear mask must know use dispose properly anticovidarmy covid19,5868,0,positive,0.2333333333333333
476,7.45,nonsense people arrested charged attempt murder less bloody assholes lockdown moradabad covid 19,10602,0,negative,-0.48333333333333334
477,7.45,indiafightscorona corona facts protect family members reduce chances infected spreading covid19 taking simple precautions stayathomesavelives via,3184,0,neutral,0.0
478,7.45,uttarakhand red cross state branch provided masks sanitizers soaps doon police covid 19 stayhomestaysafe doonpolice redcross covid19india,51,1,neutral,0.0
479,7.45,putting mask clean hands alcohol based hand rub soap water cover mouth nose mask make sure gaps face mask coronavirus mask nen,5868,0,positive,0.43333333333333335
480,7.466666666666667,avoid touching mask using clean hands alcohol based hand rub soap water replace mask new one soon damp re use single use masks covid19 stayhome staysafe,5868,0,positive,0.23290043290043289
481,7.466666666666667,distributed best quality ppe kits personal protective equipment phagwara police handing kits sp phagwara police sr manwinder singh ji missumom degtegfateh phagwara bholtah sultanpurlodhi punjab india ppekits covi d19 corona staysafe merizimmedari,239,0,positive,0.5
482,7.483333333333333,shud move hq whoan whuhan coronaviruslockdown coronavirus,3337,0,neutral,0.0
483,7.5,name chinesevirus covid 19,30687,0,neutral,0.0
484,7.5,salman khan reaction covid19 salmankhan dangal 4yearsoffan yehdilmera westandwith muftimuneeb coronaviruslockdown stayhome stayhomestaysafe stayathomesavelives,119,1,neutral,0.0
485,7.533333333333333,delhi food delivery agent tests covid 19 ve 72 families quarantined covid 19 coronavirus hotspots,46,0,neutral,0.0
486,7.533333333333333,sir plz help company tp gurugram mgt force join 21 04 20 sir acc pm till 03 05 20 completely lockdown covid19 sir plz help near amp around area moti nagar plus dlf sealed join official plz look matter,4,0,positive,0.1
487,7.533333333333333,covid 19 continues impact communities around world help stop spread following steps corona durgapur covid 19 covid19india lockdown thursdaymorning onlineshopping,215,0,neutral,0.0
488,7.55,indian police next level jaipur police indiafightscorona stayhomestaysafe,1426,0,neutral,0.0
489,7.566666666666666,one complain indian express put hindu person image contracted children muslims tablighi jamaat covid 19 boycottindianexpress,29274,0,neutral,0.0
490,7.566666666666666,pil filed supreme court seeking intervention court making immediate changes treatment guidelines seriously ill covid19 patients read petition supremecourt covid 19 covid19 coronavirusoutbreakindia,127,0,negative,-0.5
491,7.583333333333333,didn t wouldn t reactions feel think covid 19 everyone lockdown reason mistake defeats whole purpose covid covid19 jamaat,319,0,positive,0.2
492,7.583333333333333,s really panic situation india day day s increasing rapidly per day average 850 cases will solution fr covid19 coronavirus indiafightscovid19 coronavirusoutbreak stayhome fightagainstcorona coronaupdatesinindia staysafe,357,0,positive,0.02500000000000001
493,7.616666666666667,covid19 panchkula seven family members sector 15 covid 19 patient tested positive covid 19 thursday,493,3,positive,0.22727272727272727
494,7.633333333333333,remote area india still need hope trying reach battle coronavirus mainbhicovidwarrior,435,0,negative,-0.1
495,7.633333333333333,delhi police personnel s transport homeless people yamuna khadar area shelter shelters nationwide lockdown curb spread coronavirus new delhi covid19india covid 19 coronaviruslockdown,2381,4,positive,0.13636363636363635
496,7.633333333333333,covid19 lockdown2 economy never thought doctrine life new way world economy will run wonder ponder,32,0,positive,0.13636363636363635
497,7.65,lord s great love consumed compassions never fail lamentations 3 22 bibleverse hopeinchrist repentjesusiscoming covid19 covid 19 coronavirus selfquarantine lockeddown,1947,0,positive,0.5166666666666667
498,7.65,tests definitely helping current covid19 situation confine one tests initially negative later victim will testing really help b mobile app really adding value thoughts,58,0,positive,0.003571428571428575
499,7.666666666666667,hear guest column odishabytes lockdown blues social urbanplanning faulty believe modern city die crisis need bhubaneswar panic templecity will bounce back odisha covid19 views welcome,361,0,positive,0.25833333333333336
500,7.683333333333334,day day corona virus increasing mistakes safe home eat home made food please don t order restaurant foods time s humble request coronawillendsoon coronaviruslockdown covid19 covid19india,533,0,positive,0.15
501,7.7,wht trying finish bats ya coronavirus,3337,0,neutral,0.0
502,7.7,small request every citizen country jay hind dosto coronavid19 corona covi d19 staysafe stayhome healthyathome,307,0,negative,-0.25
503,7.716666666666667,observing coronavirus biggest threat human race faced century hone ble cm odisha said life us must understand face boldly together added covid 19 lockdown2 odishafightscorona,71808,0,positive,0.16666666666666666
504,7.716666666666667,want see around public everything working kind silence covid 19 lockdown corona,8182,0,positive,0.3
505,7.733333333333333,video sister made s cute message safe take precautions covid19 healthyathome cute infra infra india,16472,4,positive,0.5
506,7.75,fight agaist corona virus agaist corona warriors covid 19 lockdown jahiljamati corona covid thursdaymorning covid 19 covid19 staysafe,20,0,neutral,0.0
507,7.75,insight vs information covid 19 covid19india india deep analysis global pandemic data reveals important insights via,371,0,positive,0.13333333333333333
508,7.75,ji s special press conference covid 19 related issues please watch,108839,29,positive,0.17857142857142858
509,7.8,absolutely appalling state govt scared behaving nazi chinese cranky communists shameful covid 19 covid2019india,10427,8,negative,-0.175
510,7.816666666666666,don t put attention mad habit barking places moradabad covid 19 lockdown corona covid,8182,0,negative,-0.625
511,7.816666666666666,s reason migrants uae wanting fly back home quarantine facilities forced stay small space covid patients happened speak malayalee migrant abu dhabi plight coronavirus,2613,2,positive,0.0625
512,7.816666666666666,agar corona warriors se ladoge corona virus se haar jaoge please respect cooperate corona warriors desh humara hai hume bachana hai jahiljamati lockdown covid 19 corona covid thursdaymorning covid 19 covid19 staysafe stayhome,20,0,neutral,0.0
513,7.816666666666666,seems bit promising convalescentplasma covid 19,719,0,positive,0.2
514,7.816666666666666,staff working societies migrant workers even staying societies lockdown need regularly touch families near ones recharging mobile phones month good idea aoas covid 19 lockdown2,96,2,positive,0.26666666666666666
515,7.833333333333333,beautiful message turbulent times kind advice need rather anything still time save humanity let us take pledge bit following socialdistancing order stayhomestaysafe,5246,0,positive,0.48333333333333334
516,7.833333333333333,bhaiyaa don t think delhi people hard time following law order rather maharashtra state covid 19 lockdown,57,0,negative,-0.14583333333333334
517,7.833333333333333,prepare post coronavirus revolutions,29345,0,neutral,0.0
518,7.85,let us feel tranquil fraternity crisis overcome bitter diseases covid 19,353,2,negative,-0.1
519,7.85,go flow stayhome stayhomestaysafe,4,0,neutral,0.0
520,7.9,lockdown pause button solution biggest weapon covid19 testing testing rate poor 350 tests per district average propose scaleup testing rahulspeaksforindia,27996,0,negative,-0.275
521,7.9,lets fight covid19 unitedly bottom top administration empower states give due release funds quickly wayanad succefull cause district administration empowered work best capability via rahulspeaksforindia,8915,8,positive,0.4270833333333333
522,7.9,5 days back warned without health minister bcoz mp condition getting worse day day coronavirus thank lockdown lockdownwithoutplan,245,1,negative,-0.2
523,7.9,missing comedyshow watch newschannel india s best comedian live throw video conferencing thanks arranging will help people tough time lockdown corona covid covid 19 covid19,3551,0,positive,0.14949494949494951
524,7.916666666666667,american intelligence amp security officials say us looking possibility novel coronavirus originated lab china rather market according v looking huge bio weapon conspiracy china,21661,1,positive,0.20000000000000004
525,7.916666666666667,product bored art disha art artist softpastel sunset drawing shading coloring lockdown vacation holiday covid19 coronavirus stayhome staysafe stayfriendly staytuned,5196,0,negative,-0.5
526,7.933333333333334,first animation stayhome lockdown covid 19 corona covid thursdaymorning covid 19 covid19 staysafe onlinelearning coronawarriors coronaindia coronavirusoutbreakindia learning,20,0,positive,0.25
527,7.933333333333334,watch video enjoy cannel videos channel ko subscribe jarur karna stayhome covid 19,9,0,positive,0.4
528,7.933333333333334,lockdown way solution covid19 lockdown pause button come lockdown virus going start work sh rahulspeaksforindia,14424,0,neutral,0.0
529,7.933333333333334,donald know disease outbreak usa india japan taiwan sue china big time covid 19 chinese disease indeed lockdown covid 19 covid19,57,0,neutral,0.0
530,7.95,covid19 trivia,956,0,neutral,0.0
531,7.95,really take strict action china covid 19,25500,0,positive,0.15000000000000002
532,7.95,pizza delivery boy tests covid 19 positive south delhi 72 families asked self quarantine,7715,4,positive,0.22727272727272727
533,7.966666666666667,8books8friends ans pl 3 things things missing coronavirus lockdown list 1 pilates class 2 spa 3 irani maskabun amp chai office colleagues tag sgh,5626,0,negative,-0.2
534,7.966666666666667,lockdown way solution covid19 lockdown pause button come lockdown virus going start work congress leader rahul gandhi rahulspeaksforindia,14424,0,neutral,0.0
535,7.966666666666667,soical message given tungi team valuable members mhril family m amp m family amp entire country togerther please stay home help us stop spread stayhomestaysafe,16,2,neutral,0.0
536,7.983333333333333,thnxx honourable prime minsiter always us always think betterment jaihind jaibharat covid19 stayhome stayhomestaysafe stayhomesavelives takeresponsibility,4,0,neutral,0.0
537,7.983333333333333,world s corona virus count 2 million le corona virus covid 19,102,0,neutral,0.0
538,7.983333333333333,watch live special congress party briefing shri via video conferencing rahulspeaksforindia polamoniramakrishnayadav congressfightscorona stayhomestaysafe,13782,0,positive,0.24675324675324675
539,8.0,pm provide funds states speed money reach states reaching going face food shortage give food poor put money accounts 20 per cent poorest families says zoom conference covid 19,10430,2,negative,-0.4
540,8.0,please go statistics numbers universal immature talks going help agenda conference covid19,270,0,neutral,0.0
541,8.0,pizza delivery boy tests positive now 72 delhi families pizza delivery boys quarantine people need pizza outside pandemic covid 19 thanksfordelivering stayhomesavelives himachal,226,0,positive,0.11363636363636363
542,8.016666666666667,flamingos put quite show residents navi mumbai nothing short wonderful sight flamingos flocked huge groups backwaters seawoods complex nerul navi mumbai navimumbai wildlife nature india covid 19 lockdownextended staysafe,8,0,positive,0.275
543,8.016666666666667,workingfromhome software support company time family stitching masks countrymen due lockdown curfew stayhomestaysafe covid19,3187,1,negative,-0.125
544,8.016666666666667,coronavirus world surpasses two million confirmed cases coronavirus,2308,0,positive,0.4
545,8.016666666666667,write maharashtra bjp s response state govt s fight corona undercurrent factionalism coronavirus covid 19 covid19india lockdown covidindia covid19,15128,1,neutral,0.0
546,8.033333333333333,social distancing covid 19 indiafightscorona,2,1,positive,0.03333333333333333
547,8.033333333333333,dharavi mumbai records 11 new ve novelcoronavirus cases thursdaymorning total number cases area jumps 71 including 8 deaths due covid 19 coronavirusindia rahul,927,13,positive,0.0037878787878787845
548,8.033333333333333,watch live special congress party briefing shri via video conferencing rahulspeaksforindia preethamnagarigari tpccscdept congressfightscorona stayhomestaysafe,1051,0,positive,0.24675324675324675
549,8.033333333333333,think move strategically protect economy us life important thing protect human indian life ensure don t destroy economy completely covid 19,16837,19,positive,0.07500000000000001
550,8.033333333333333,plight straycats bandrabazar extendedlockdown caronavirus2020 covid 19,36312,0,neutral,0.0
551,8.05,let s flatten curve covid19 cases stayhome lockdown indiafightscorona,658,0,neutral,0.0
552,8.05,south korea ahead disease outbreak seriously koreans learns lessons quick covid 19,57,0,neutral,0.0
553,8.05,lockdown way solution covid19 lockdown pause button come lockdown virus going start work congress leader rahul gandhi,6289,0,neutral,0.0
554,8.05,one man constantly making sense pushing idea secular safe sane india salute covid 19 rahulgandhi blunt instruments specific decentralised approach,3511,0,positive,0.16666666666666666
555,8.066666666666666,stayhomestaysafe stayhealthy savelives help stop coronavirus fightagainstcoronavirus dominated headlines start year even animal kingdom accepted reality t watch video,253,0,neutral,0.0
556,8.066666666666666,stayhomestaysafe prepared collage office mates bangalore working home stoping spread letsfightagainstcorona stayathome globalfoundries,3737,0,neutral,0.0
557,8.083333333333334,dear sir made ayurvedic composition treat covid 19 patients per research reports published coronavirus need virus lab test composition kindly help covid 19,14770,0,positive,0.6
558,8.1,covid 19 controlled gonna contor,3332,0,neutral,0.0
559,8.1,go outside shopping lockdown bulati hai magar jaane ka nahi stayhomestaysafe safeathome,6,0,neutral,0.0
560,8.1,america covid19 testing 97 thousand per million india 199 n assam 94 per million says test test n test d way 2 keep ahead virus d prsent level testing v really safe n vl happen lockdown2 ends,971,0,positive,0.5
561,8.116666666666667,behind bars facing suitable law action fair india runs constitution equality amp biased take action coronavirus covid 19 corona lockdown nopoliticsoncorona,3497,1,positive,0.21000000000000002
562,8.116666666666667,covid19 managed properly effective management will ensure win,29502,0,positive,0.7
563,8.133333333333333,tata always motivating countrymen amp private sectors together overcome crisis come upon country grand salute participation warrior war covid19,25429,2,positive,0.25
564,8.133333333333333,lockdown way solution covid19 lockdown pause button come lockdown virus going start work congress leader rahul gandhi rahulspeaksforindia,234274,1,neutral,0.0
565,8.133333333333333,juventus players daniele rugani blaise matuidi fully recovered covid 19 respiratory disease caused coronavirus will longer need self isolate football covid 19,7470,1,neutral,0.0
566,8.15,lockdown pause button stop virus right now biggest weapon covid 19 testing tells way extent virus spreading amp moving shri rahulspeaksforindia,1487,1,positive,0.2857142857142857
567,8.166666666666666,3 simple steps lend support towards defeating global pandemic aarogyasetu app will help government take timely steps efforts reduce impact coronavirusoutbreak indiafightscoronavirus download now,118,0,neutral,0.0
568,8.166666666666666,hilarious baba tryna dr pappu giving statements corona virus controlled lockdown bhr managed lol loving comedy show chinesevirus covid19 covidiots covidiotinchief pappu,30433,1,positive,0.6333333333333333
569,8.166666666666666,fight begun declaring victory today will wrong thing long battle fought systematically one day time fight covid 19 rahulspeakstoindia,964,0,negative,-0.275
570,8.166666666666666,covid19 hi sir inform whole state covid19 quartine yellapur idiots illegally building house midst covid19 nh 3 highway without right permission government law,1408,1,negative,-0.2035714285714286
571,8.183333333333334,permission required vegetables purchased shopkeeper vegetable market sell vegetable co operative housing societies permission license registration objection required covid19 thane,248,0,neutral,0.0
572,8.2,honourable sir together trying flatten covid 19 curve zero inr value important compared usd importing depreciated value pay exporting depreciated value will less two signals clear amp act,1022,0,positive,0.11111111111111112
573,8.216666666666667,duty covid 19 neurosurgery opd nims hosp hyd india fightbacks carona telangana good governance,107,0,positive,0.7
574,8.216666666666667,pappu s live press conference lot fun hear rahul gandhi s speech joke amp think many journalist party one ask spreading covid 19 kerala due tablighijamaat amp nizamuddinmarkaz,244,0,positive,0.20284090909090907
575,8.216666666666667,beauty covid 19 india mumbai westworld westbengal nice,58312,0,positive,0.6
576,8.216666666666667,covid 19 coronavirus please support maharashtrapolice stayhome,10,0,neutral,0.0
577,8.216666666666667,lockdown pause button stop virus right now biggest weapon covid 19 testing tells way extent virus spreading moving shri rahulspeaksforindia,82213,0,positive,0.2857142857142857
578,8.233333333333333,delhi food delivery agent tests covid19 ve 72 families quarantined aoa s need instruct guards check temperature delivery guys authority west,96,2,neutral,0.0
579,8.25,providing foods ration several parts delhi covid19india covid 19india covid 19,1966,0,neutral,0.0
580,8.25,thought one will watch switched seems many intellects covid 19 people bored even considering,341,1,neutral,0.0
581,8.266666666666667,ridiculous one medicine daily intake available anywhere everywhere near evershine city vasai healthcare facilities going provide nomedicine takeresponsibility stayhome vasai help covid 19 coronavirus,94,1,positive,0.04166666666666668
582,8.266666666666667,national media base designation media giving live coverage national press conference bharat covid19,5880,0,negative,-0.33181818181818185
583,8.283333333333333,always say honestly undiplomatically straight heart said rightly amp beautifully every indian must listen salmankhan covi d19 india,3680,0,positive,0.4839285714285715
584,8.283333333333333,economic slowdown country growing rapid pace covid19 employment situation deteriorating bjp government help poorest 20 people nyay scheme ji rahulspeaksforindia,314890,24,positive,0.2
585,8.3,westbengal india mumbai covid 19 moradabad godmorningthursday stayhome west bengal murshidabad gangaprosad india today morning video s beautiful,58312,0,positive,0.85
586,8.316666666666666,stay away people know u got ur job still u t say carrier message got nursing officer tested positive covid 19 delhi touched healthcareworkers backbone society better protect,35765,4,positive,0.36363636363636365
587,8.316666666666666,kid awareness video corona virus stayhomestaysafe ias,370,0,neutral,0.0
588,8.316666666666666,okay guys ll asking premier league quiz questions fun s game lockdown quarantine premierleague quiz stayhomestaysafe,20567,0,positive,0.13333333333333333
589,8.316666666666666,frontline warrior covered daughter plastic hug tight covid 19 heart touching,782,1,positive,0.1607142857142857
590,8.316666666666666,testing strategic dynamic empowerment ramping surrender surrender t keep count anymore rahul covid 19 lockdown,542,0,neutral,0.0
591,8.316666666666666,meghalaya government handling dr sailo s case way hand right wrongs done watching justicefordrjohnsailo covid 19,113,2,positive,0.2857142857142857
592,8.316666666666666,maharshtra covid 19 report card 16th april 13 47 hrs cases 2917 death 187 mortality 6 41 best cm world nos 1 world specially corona capital mumbai,12297,1,positive,0.6785714285714286
593,8.333333333333334,little munchkins small message kids world stayhome staysafe covid 19 shk kids,2039,0,negative,-0.21875
594,8.333333333333334,interesting facts origin coronavirus revealed,1272,0,positive,0.5
595,8.35,covid 19 pizza delivery boy tested positive coronavirus delhi 17 delivery boys link placed institutional quarantine around 72 houses vicinity quarantined district magistrate southdelhi,7531,2,positive,0.22727272727272727
596,8.366666666666667,stay home throwback thursdaymotivation covid 19 stayhome,3,11,neutral,0.0
597,8.383333333333333,declare pure unsullied hatred tableeghi jamat want call islamophobia s problem covid 19 thursdaythoughts,54490,48,positive,0.21428571428571427
598,8.383333333333333,beware c chinese o originated v virally infected d disease covid 19 covid19,50,0,neutral,0.0
599,8.4,full complete video fb link stayhomestaysafe starathletesunited lightningfeet fitindia mumbai maharashtra,22,0,positive,0.22499999999999998
600,8.4,key takeaways covid 19 covid19india rahulspeaksforindia 1 knows tp use videoconferencing 2 exception testing amp isolation differences india none mired socialistbabudom cow 1 2,371,0,negative,-0.06666666666666667
601,8.416666666666666,times protecting people around simple wearing mask staying home hero wearmask stayhomestaysafe covid fightagainstcorona,42,0,neutral,0.0
602,8.416666666666666,seen y see socialdistancing covid19 reddit,4933,0,neutral,0.0
603,8.433333333333334,coronavirus will go china,462,0,neutral,0.0
604,8.433333333333334,excerpt ag noorani s book rss covid 19 opportunity leaders bjp n rss direct cadres shun hatred muslims n treat way great sardar wished statueofunity worthless,109,1,positive,0.033333333333333326
605,8.433333333333334,coronavirus tweets indian authorities coronavirus,76,0,neutral,0.0
606,8.45,delhi pizzadelivery boy tests positive covid19 72 families 17 delivery boys quarantined,542,0,positive,0.22727272727272727
607,8.45,test covid 19 differentiate sars mers ards sars cov 2 along phenumonia detection classify bacterial viral covid 19 freecovidtests takeresponsibility testandtrace testtraceisolate testingforcovid19,1,0,neutral,0.0
608,8.45,ration kit containing grocery items soaps essential commodities etc distributed among needy people nearby villages behalf beduwels family people sensitized precautionary measures combat maintain social distance covid 19,20,1,positive,0.016666666666666666
609,8.466666666666667,180 citizens caught swargate police violation section 144 pune sakal sakalnews viral sakaltimes news corona covid curfew covid2019india covid 19 covid2019 coronavirus lockdown maharashtra,332,4,neutral,0.0
610,8.466666666666667,following call pm ji take special care old people vulnerable covid19 visited old age homes kongba mongsangei bringing ration items amp medical supplies s bounden duty look pls take care,26158,13,positive,0.009523809523809532
611,8.483333333333333,mohali police engage ramleela artist deal violators road paper artist holding written main yamdoot hun tujhe lene aaya hun covid19 coronavirusindia sarna,1040,2,positive,0.16666666666666666
612,8.483333333333333,covid 19 patients evacuated pods,1338,0,neutral,0.0
613,8.5,arriving home safely corona healthcare covid19 bids dramitmaydeo,0,1,positive,0.5
614,8.5,karnatakafightscorona part covid 19 awareness campaign redcross shimoga district branch volunteers educating migrant labourers idp internally displaced people relief centre s prevent coronavirusoutbreak,566,1,neutral,0.0
615,8.516666666666667,issues sold hydroxychroloquine always happy help ji happy someone said medicine helpful covid19 wow,1965,0,positive,0.5666666666666668
616,8.516666666666667,test covid 19 differentiate sars mers ards sars cov 2 along phenumonia detection classify bacterial viral covid 19 freecovidtests takeresponsibility testandtrace testtraceisolate testingforcovid19,1,0,neutral,0.0
617,8.533333333333333,happy anniversary happy anniversary love blessings stayhomestaysafe loveuboth biggest dream meet u s life,3,0,positive,0.7000000000000001
618,8.533333333333333,authority inform forget regular duties covid 19india pandemic though covid19 utmost priority kindly look increasing mosquitoes well fogging done 1 2,409,0,positive,0.3
619,8.533333333333333,yes dear people order much order online food delivery forum open delhipizzaboy covid19 stay inside home stay isolated stay safe source,537,0,positive,0.2333333333333333
620,8.533333333333333,want credit want people country free covid 19 whether government believes will continue play role positive opposition keep giving suggestions ji rahulspeaksforindia,315175,48,positive,0.31363636363636366
621,8.55,research fellow writes china responsible stakeholder revisiting zoellick s idea covid 19 crisis covid 19 china pandemic,2564,1,positive,0.2
622,8.566666666666666,fed watching many bankers posts n comments support govt decisions covid 19 work load less bank don t pay extra salary wish come bank amp cut part salary don t wish come,970,0,positive,0.11111111111111112
623,8.566666666666666,good initiative municipal corporation varanasi staycleanstaysafe letsfightcorona covid19 smartcity,117,3,positive,0.7
624,8.583333333333334,water holy ganga river haridwar india clean now lockdown21 coronavirus environmental impact uttarakhand,92,0,positive,0.3666666666666667
625,8.583333333333334,thore india ram official pratap app one innovative steps taken pm covid19 outbreak ve downloaded nominating 10 others kaka salil,26369,13,positive,0.5
626,8.6,8066 sqfts commercialrealestate office space lease park panchkula 91 9115151919 officespace post corona business officespace chandigarh gurgaon mohali noida zirakpur realestate cre covid19,36,0,neutral,0.0
627,8.616666666666667,spend hours writing perfect pitch days ignored give follow call insulted abused let s learn work together helpushelpyou lockdownextention qurantinelife covid19,55,1,positive,1.0
628,8.616666666666667,rahulgandhi taking questions journalists across board india s response covid 19 migrant crisis tackling unemployment testing s press conference,35765,8,neutral,0.0
629,8.616666666666667,midst coronaviruslockdown basanta utsav poila baishak spent bit low spirited looking back memorable trip make inner selves optimistic stayhomestaysafe via,161,0,positive,0.15
630,8.616666666666667,salute hero rajasthan police rajasthanpoliceday stayhomestaysafe,641,0,neutral,0.0
631,8.616666666666667,order box delivered food things may carry coronavirus practical don t order boxes right now careful months now,1338,0,positive,0.09285714285714285
632,8.616666666666667,government india s app crosses 50 million users 13 days new record coronavirus covid19 india technology,1315,0,positive,0.13636363636363635
633,8.616666666666667,lockdown pause button stop virus right now biggest weapon covid 19 testing tells way extent virus spreading amp moving shri rahulspeaksforindia,5144,0,positive,0.2857142857142857
634,8.633333333333333,pizza delivery boy tested positive coronavirus administration asked people living around 72 houses stay quarantine district magistrate south delhi,2255,1,positive,0.22727272727272727
635,8.633333333333333,pizza boy tested v covid19 south delhi around 72 families quarantine,3087,0,neutral,0.0
636,8.65,coronavirusupdate lockdown coronavirusupdate pandemic corona stayhomestaysafe covid19 china going make big money pandemic,6,0,neutral,0.0
637,8.666666666666666,jaju s entire indian subcontinent africa southamerica places maleria infatuated countries coronavirus strong countries immune people living countries better usa europe southeastasia,275,2,positive,0.18333333333333332
638,8.666666666666666,sure will difficult bright side will less clutter unwanted best time ahead build something impact startuplife postcovid19 thursdaymorning thursdaythought covid19 entrepreneurs covid19india startup energy,237,1,positive,0.3066666666666667
639,8.683333333333334,coronavirusupdates asia expected witness zero per cent growth 2020 due covid19 pandemic says imf,51,3,negative,-0.1125
640,8.7,pizza delivery agent tests positive coronavirus delhi causing huge scare 70 families asked quarantine pizzadelivery,3378,1,positive,0.31363636363636366
641,8.716666666666667,hope re safe healthy stayhomestaysafe savemore maharashtrafightscorona maharashtrawithcm maharashtrawithuddhav maharashtrawithut maharashtragovtcares maharashtrawithuddhavsaheb,85428,0,positive,0.5
642,8.716666666666667,talking abour 2 favourites lifeinquarantine canonindia official dailyvlog covid19 coronavirus,16634,0,neutral,0.0
643,8.733333333333333,great words gave positive vibes complete country healthwise finance wise given extremely good suggestions said need staytogether staypositive win fight covid19,194,0,positive,0.5545454545454546
644,8.733333333333333,finally dr sailo s mortal remains laid eternal rest riatsamthiah cemetery 1st covid19 patient fatality meghalaya rip covid19india meghalaya shillong great service municipal board novelcoronavirus meghalaya pandey,2390,13,positive,0.4
645,8.733333333333333,disagree pm modi lot things now time must fight coronavirus together fight among will lose war rahul gandhi rahulspeakstoindia,21920,1,neutral,0.0
646,8.766666666666667,hear india planning come ddretro new channel reruns earlier shows karamchand hasratein waghle ki duniya fauji circus saans etc one thing good s come covid19 shit respect dd restored,366,0,positive,0.15909090909090906
647,8.766666666666667,sober press conference covid19 blame game mode refrained blaming modi person ensured pc turn us vs match,5824,60,negative,-0.15000000000000002
648,8.783333333333333,post covid 19 forecast dish washer magic mop sales will see unprecedented growth,3133,0,positive,0.55
649,8.783333333333333,heinous wuhan china coronavirus letsfightcoronatogether,8182,0,neutral,0.0
650,8.783333333333333,8066 sqfts commercialrealestate office space lease park panchkula 91 9115151919 officespace post corona business officespace chandigarh gurgaon mohali noida zirakpur realestate cre covid19,38,0,neutral,0.0
651,8.783333333333333,stay home don t put others risk going reason stayhome stayhomestaysafe besafe quarantine quarantinelife quarantineandchill quarantinememes socialdistancing socialdistancing2020 healthyathome covid 19 cmuddhavthackeray,53,0,neutral,0.0
652,8.8,thanks quick response stayhomestaysafe,8809,0,positive,0.26666666666666666
653,8.816666666666666,designed rohit sharma therohitsharmapdt downloadtheapp typo coronavirus covi d19 india mumbai aligarh newyork instagram newwork rohitsharma therohitsharma graphicdesign gfxmentor mygovernment graphicdesigner illustrationartists newdesign,557,0,neutral,0.0
654,8.816666666666666,9 covid 19 cases andhrapradesh state tally reaches 534 andhrafightscorona coronaupdatesinindia,3505,0,neutral,0.0
655,8.833333333333334,covid19 lockdown andhrapradesh govt begins trial doorstep ration delivery services machilipatnam,3503,0,neutral,0.0
656,8.85,waiting mango season corona ke chakkar maut ka season aa gaya bc covid 19 ckmkb,0,0,neutral,0.0
657,8.866666666666667,telangana prepared treat number covid19 patients cm chandrashekar rao telanganafightscorona hyderabad,3503,1,neutral,0.0
658,8.9,rahulgandhi proof lockdown solution covid19 world leader ha hum chutiya bethe hai na yaha rahul gandhi end conversation stay home,9176,0,neutral,0.0
659,8.916666666666666,staysafestayhelpful quarantinelife covid19india coronawillendsoon covid 19 deuteronomy 16 20 choose life staying home choose life social distancing fun family praying suffering crisis,576,0,positive,0.16666666666666666
660,8.916666666666666,thank giving hope followed allinthistogether peoplehelpingpeople covid19,52296,0,neutral,0.0
661,8.916666666666666,covid19 managed properly effective management will ensure win rahulgandhi ji,52803,0,positive,0.7
662,8.95,overcome pendamic ruleout coronavirus pendamic near future world unite bring solutions lockdown pendamics coronavirus coronaviruslockdown covid19india fightagainstcoronavirus covid 19,244,0,positive,0.05
663,8.95,commendable initiative much needed covid19india crisis stayhomestaysafe,190,0,positive,0.2
664,8.95,exactly fact covid 19 transmission south asia yet deadly europe us,14037,3,positive,0.024999999999999994
